,estimate,true_parameter,ci_low,ci_high,ci_width,empirical_coverage,desired_coverage,noise,technique,model,iteration,test_error,rectifier,relative_bias,prediction_variance,true_value
244,-14.260535281183436,1.1631356126821482,0.0,4597.081197188492,9222.683464939351,1,0.95,0.3,ratio,xgboost,48,2.5731755500370608,10.77017882350092,-13.26042357029991,4.8522615,1.1631356126821482
245,1.154660772808745,1.1631356126821482,1.0360352608330319,1.2732862847844582,0.23725102395142628,1,0.95,0.3,ppi,xgboost,49,2.5857587779090143,10.567099739479541,-0.007286201007860527,4.8680134,1.1631356126821482
246,1.1372835911417105,1.1631356126821482,1.0942835870045897,1.1802835952788313,0.08600000827424159,1,0.95,0.3,naive,xgboost,49,2.5857587779090143,10.567099739479541,-0.02222614565194494,4.8680134,1.1631356126821482
247,1.274040562323352,1.1631356126821482,0.8662692731728161,1.6818118514738878,0.8155425783010717,1,0.95,0.3,classical,xgboost,49,2.5857587779090143,10.567099739479541,0.09534997332379931,4.8680134,1.1631356126821482
248,1.154660772808745,1.1631356126821482,1.0360352608330319,1.2732862847844582,0.23725102395142628,1,0.95,0.3,ppi_pp,xgboost,49,2.5857587779090143,10.567099739479541,-0.007286201007860527,4.8680134,1.1631356126821482
249,0.1302966461980013,1.1631356126821482,0.0,0.4525779483009338,0.644562604205865,0,0.95,0.3,ratio,xgboost,49,2.5857587779090143,10.567099739479541,-0.8879781129755437,4.8680134,1.1631356126821482
250,1.2850457066773657,1.1631356126821482,1.0952163536965551,1.4748750596581763,0.3796587059616212,1,0.95,0.5,ppi,xgboost,0,2.6500841502530075,10.620251805868117,0.10481159089789828,4.850232,1.1631356126821482
251,1.1803317179655308,1.1631356126821482,1.1373909863022742,1.2232724496287875,0.08588146332651325,1,0.95,0.5,naive,xgboost,0,2.6500841502530075,10.620251805868117,0.014784265132875674,4.850232,1.1631356126821482
252,1.278818501953477,1.1631356126821482,0.8585505295720188,1.6990864743349352,0.8405359447629164,1,0.95,0.5,classical,xgboost,0,2.6500841502530075,10.620251805868117,0.09945778291885359,4.850232,1.1631356126821482
253,1.2848270298491569,1.1631356126821482,1.0956985104733892,1.4739555492249246,0.3782570387515354,1,0.95,0.5,ppi_pp,xgboost,0,2.6500841502530075,10.620251805868117,0.1046235845933672,4.850232,1.1631356126821482
254,-0.11847154111654705,1.1631356126821482,0.0,0.12161447430159532,0.48017203083628474,0,0.95,0.5,ratio,xgboost,0,2.6500841502530075,10.620251805868117,-1.1018553123340074,4.850232,1.1631356126821482
255,1.1620833157447834,1.1631356126821482,0.9698646797634414,1.3543019517261254,0.38443727196268407,1,0.95,0.5,ppi,xgboost,1,2.6635430849620634,10.25255928952361,-0.0009047070056931635,4.7118673,1.1631356126821482
256,1.166812775120882,1.1631356126821482,1.1244742378270565,1.2091513124147077,0.08467707458765128,1,0.95,0.5,naive,xgboost,1,2.6635430849620634,10.25255928952361,0.003161421934502158,4.7118673,1.1631356126821482
257,1.5934949643586265,1.1631356126821482,1.176100582329576,2.010889346387677,0.8347887640581009,0,0.95,0.5,classical,xgboost,1,2.6635430849620634,10.25255928952361,0.3699992906967102,4.7118673,1.1631356126821482
258,1.1831160456046779,1.1631356126821482,0.9909573911106697,1.375274700098686,0.3843173089880163,1,0.95,0.5,ppi_pp,xgboost,1,2.6635430849620634,10.25255928952361,0.017178076833582256,4.7118673,1.1631356126821482
259,-1.7159964514627803,1.1631356126821482,0.0,17.49343037156116,38.41885364604788,1,0.95,0.5,ratio,xgboost,1,2.6635430849620634,10.25255928952361,-2.4753193288491575,4.7118673,1.1631356126821482
260,1.0473886578275948,1.1631356126821482,0.8693023067273431,1.2254750089278466,0.35617270220050345,1,0.95,0.5,ppi,xgboost,2,2.6861763964293974,10.100157962680925,-0.09951286298219783,4.8480396,1.1631356126821482
261,1.150492441239841,1.1631356126821482,1.107574610201802,1.1934102722778799,0.08583566207607785,1,0.95,0.5,naive,xgboost,2,2.6861763964293974,10.100157962680925,-0.010869903134641805,4.8480396,1.1631356126821482
262,0.8651722727826923,1.1631356126821482,0.45649146126011925,1.2738530843052653,0.8173616230451461,1,0.95,0.5,classical,xgboost,2,2.6861763964293974,10.100157962680925,-0.2561724846618386,4.8480396,1.1631356126821482
263,1.0341680797848234,1.1631356126821482,0.8563304814090495,1.2120056781605972,0.3556751967515477,1,0.95,0.5,ppi_pp,xgboost,2,2.6861763964293974,10.100157962680925,-0.11087918854099081,4.8480396,1.1631356126821482
264,0.2138602021868985,1.1631356126821482,0.0,1.255704752986512,2.083689101599227,1,0.95,0.5,ratio,xgboost,2,2.6861763964293974,10.100157962680925,-0.8161347654950185,4.8480396,1.1631356126821482
265,1.0896495435040021,1.1631356126821482,0.8931906727435854,1.2861084142644188,0.39291774152083336,1,0.95,0.5,ppi,xgboost,3,2.6506655971936843,9.794550688301898,-0.06317927881916525,4.857414,1.1631356126821482
266,1.129568002233526,1.1631356126821482,1.086601529020718,1.1725344754463338,0.08593294642561577,1,0.95,0.5,naive,xgboost,3,2.6506655971936843,9.794550688301898,-0.028859584456550635,4.857414,1.1631356126821482
267,0.802278958399668,1.1631356126821482,0.38935272435569324,1.215205192443643,0.8258524680879497,1,0.95,0.5,classical,xgboost,3,2.6506655971936843,9.794550688301898,-0.3102446957585263,4.857414,1.1631356126821482
268,1.0529095733170155,1.1631356126821482,0.8519071718162128,1.2539119748178182,0.40200480300160546,1,0.95,0.5,ppi_pp,xgboost,3,2.6506655971936843,9.794550688301898,-0.09476628362444808,4.857414,1.1631356126821482
269,-1.2037682461943946,1.1631356126821482,0.0,36.83168597201869,76.07090843642617,1,0.95,0.5,ratio,xgboost,3,2.6506655971936843,9.794550688301898,-2.0349337025444085,4.857414,1.1631356126821482
270,1.2016770005940427,1.1631356126821482,0.9775083556221124,1.425845645565973,0.4483372899438606,1,0.95,0.5,ppi,xgboost,4,2.679641733172255,11.419042703119043,0.03313576464486331,4.803952,1.1631356126821482
271,1.139933976249279,1.1631356126821482,1.0971573692696424,1.1827105832289158,0.0855532139592734,1,0.95,0.5,naive,xgboost,4,2.679641733172255,11.419042703119043,-0.019947490369903623,4.803952,1.1631356126821482
272,1.25427121152179,1.1631356126821482,0.8098511612870245,1.6986912617565555,0.888840100469531,1,0.95,0.5,classical,xgboost,4,2.679641733172255,11.419042703119043,0.07835337328334956,4.803952,1.1631356126821482
273,1.2016770005940427,1.1631356126821482,0.9775083556221124,1.425845645565973,0.4483372899438606,1,0.95,0.5,ppi_pp,xgboost,4,2.679641733172255,11.419042703119043,0.03313576464486331,4.803952,1.1631356126821482
274,0.0795663452868203,1.1631356126821482,0.0,0.39192389580566256,0.6247151010376846,0,0.95,0.5,ratio,xgboost,4,2.679641733172255,11.419042703119043,-0.9315932343406259,4.803952,1.1631356126821482
275,1.0415737957014177,1.1631356126821482,0.8580969075696134,1.225050683833222,0.3669537762636086,1,0.95,0.5,ppi,xgboost,5,2.6770033605694175,10.293227019326467,-0.10451216148426005,4.8629203,1.1631356126821482
276,1.1089416828087906,1.1631356126821482,1.0659532489904868,1.1519301166270943,0.0859768676366075,0,0.95,0.5,naive,xgboost,5,2.6770033605694175,10.293227019326467,-0.046592958965797945,4.8629203,1.1631356126821482
277,1.0655607750695373,1.1631356126821482,0.650024139448319,1.4810974106907555,0.8310732712424365,1,0.95,0.5,classical,xgboost,5,2.6770033605694175,10.293227019326467,-0.08388947647093951,4.8629203,1.1631356126821482
278,1.0430675273652987,1.1631356126821482,0.8594912957901684,1.226643758940429,0.36715246315026073,1,0.95,0.5,ppi_pp,xgboost,5,2.6770033605694175,10.293227019326467,-0.10322793318998875,4.8629203,1.1631356126821482
279,-3.4702475626179354,1.1631356126821482,0.0,255.71088680312448,518.3622687314848,1,0.95,0.5,ratio,xgboost,5,2.6770033605694175,10.293227019326467,-3.9835279091968236,4.8629203,1.1631356126821482
280,1.1680674690937916,1.1631356126821482,1.0057187489493027,1.3304161892382804,0.32469744028897773,1,0.95,0.5,ppi,xgboost,6,2.6682473111291087,10.265536920361233,0.004240138774764808,4.9432306,1.1631356126821482
281,1.1254502757792246,1.1631356126821482,1.08211795409632,1.1687825974621293,0.08666464336580937,1,0.95,0.5,naive,xgboost,6,2.6682473111291087,10.265536920361233,-0.03239977909026663,4.9432306,1.1631356126821482
282,1.0699889253119066,1.1631356126821482,0.6575375439815146,1.4824403066422986,0.824902762660784,1,0.95,0.5,classical,xgboost,6,2.6682473111291087,10.265536920361233,-0.08008239654484374,4.9432306,1.1631356126821482
283,1.162593167150811,1.1631356126821482,0.9997480716889332,1.3254382626126886,0.3256901909237554,1,0.95,0.5,ppi_pp,xgboost,6,2.6682473111291087,10.265536920361233,-0.0004663648205958886,4.9432306,1.1631356126821482
284,18.658153667506824,1.1631356126821482,0.0,11450.762106045559,22864.207904756102,1,0.95,0.5,ratio,xgboost,6,2.6682473111291087,10.265536920361233,15.04125388653676,4.9432306,1.1631356126821482
285,1.1774685093825221,1.1631356126821482,1.0061609199277146,1.3487760988373296,0.342615178909615,1,0.95,0.5,ppi,xgboost,7,2.6543607144497194,10.276612882486072,0.012322635936941892,4.7387695,1.1631356126821482
286,1.084095297571649,1.1631356126821482,1.0416372574707675,1.1265533376725303,0.08491608020176278,0,0.95,0.5,naive,xgboost,7,2.6543607144497194,10.276612882486072,-0.06795451385779099,4.7387695,1.1631356126821482
287,1.4342497053600851,1.1631356126821482,1.0141881479440054,1.8543112627761649,0.8401231148321595,1,0.95,0.5,classical,xgboost,7,2.6543607144497194,10.276612882486072,0.2330889792401402,4.7387695,1.1631356126821482
288,1.1838178737550844,1.1631356126821482,1.0119808366436915,1.3556549108664773,0.34367407422278573,1,0.95,0.5,ppi_pp,xgboost,7,2.6543607144497194,10.276612882486072,0.017781470060265554,4.7387695,1.1631356126821482
289,-0.5837871992501538,1.1631356126821482,0.0,6.932563356292539,15.032701111085386,1,0.95,0.5,ratio,xgboost,7,2.6543607144497194,10.276612882486072,-1.5019081119044768,4.7387695,1.1631356126821482
290,1.1923949152559572,1.1631356126821482,1.0145207694155867,1.3702690610963277,0.35574829168074107,1,0.95,0.5,ppi,xgboost,8,2.667060725674114,11.074171459043761,0.025155538403933968,4.9484096,1.1631356126821482
291,1.114628793444663,1.1631356126821482,1.0712502721157402,1.1580073147735859,0.08675704265784567,0,0.95,0.5,naive,xgboost,8,2.667060725674114,11.074171459043761,-0.04170349416576642,4.9484096,1.1631356126821482
292,1.243044504158834,1.1631356126821482,0.8152705078932311,1.6708185004244371,0.8555479925312061,1,0.95,0.5,classical,xgboost,8,2.667060725674114,11.074171459043761,0.06870126802533276,4.9484096,1.1631356126821482
293,1.1923949152559572,1.1631356126821482,1.0145207694155867,1.3702690610963277,0.35574829168074107,1,0.95,0.5,ppi_pp,xgboost,8,2.667060725674114,11.074171459043761,0.025155538403933968,4.9484096,1.1631356126821482
294,13.467851715041697,1.1631356126821482,0.0,2946.0848366665605,5865.233969903037,1,0.95,0.5,ratio,xgboost,8,2.667060725674114,11.074171459043761,10.578917856349806,4.9484096,1.1631356126821482
295,1.3023969923664909,1.1631356126821482,1.125540273354901,1.4792537113780808,0.3537134380231799,1,0.95,0.5,ppi,xgboost,9,2.6788758379412756,10.023462359661373,0.11972927160506337,4.8998985,1.1631356126821482
296,1.184129177346632,1.1631356126821482,1.1409657409880296,1.2272926137052345,0.08632687271720485,1,0.95,0.5,naive,xgboost,9,2.6788758379412756,10.023462359661373,0.01804911175926725,4.8998985,1.1631356126821482
297,1.5843484841323783,1.1631356126821482,1.1652667035120245,2.003430264752732,0.8381635612407075,0,0.95,0.5,classical,xgboost,9,2.6788758379412756,10.023462359661373,0.3621356502694717,4.8998985,1.1631356126821482
298,1.327129108209887,1.1631356126821482,1.1455051131186589,1.5087531033011152,0.36324799018245635,1,0.95,0.5,ppi_pp,xgboost,9,2.6788758379412756,10.023462359661373,0.14099258395981523,4.8998985,1.1631356126821482
299,-0.3203293012631728,1.1631356126821482,0.0,1.845535515030332,4.33172963258701,1,0.95,0.5,ratio,xgboost,9,2.6788758379412756,10.023462359661373,-1.2754015075890464,4.8998985,1.1631356126821482
300,1.2356225567623491,1.1631356126821482,1.0377924690902263,1.433452644434472,0.3956601753442457,1,0.95,0.5,ppi,xgboost,10,2.6779764909599595,11.073191305536309,0.06232028603530479,4.8377967,1.1631356126821482
301,1.1624939342043363,1.1631356126821482,1.119592498506889,1.2053953699017836,0.08580287139489462,1,0.95,0.5,naive,xgboost,10,2.6779764909599595,11.073191305536309,-0.0005516798478314471,4.8377967,1.1631356126821482
302,1.2460831641044454,1.1631356126821482,0.8160064284845612,1.6761598997243297,0.8601534712397685,1,0.95,0.5,classical,xgboost,10,2.6779764909599595,11.073191305536309,0.07131374064888552,4.8377967,1.1631356126821482
303,1.2356225567623491,1.1631356126821482,1.0377924690902263,1.433452644434472,0.3956601753442457,1,0.95,0.5,ppi_pp,xgboost,10,2.6779764909599595,11.073191305536309,0.06232028603530479,4.8377967,1.1631356126821482
304,-0.044889053071127664,1.1631356126821482,0.0,0.4476963141512233,0.9851707344447018,0,0.95,0.5,ratio,xgboost,10,2.6779764909599595,11.073191305536309,-1.0385931378780633,4.8377967,1.1631356126821482
305,1.292480691149262,1.1631356126821482,1.1064875155718736,1.4784738667266502,0.3719863511547765,1,0.95,0.5,ppi,xgboost,11,2.642965180265862,11.140593114705093,0.1112037814480194,4.788743,1.1631356126821482
306,1.1135945886454857,1.1631356126821482,1.0708925396846525,1.1562966376063188,0.08540409792166637,0,0.95,0.5,naive,xgboost,11,2.642965180265862,11.140593114705093,-0.04259264654653872,4.788743,1.1631356126821482
307,1.604842233405019,1.1631356126821482,1.1735348990905226,2.0361495677195154,0.8626146686289928,0,0.95,0.5,classical,xgboost,11,2.642965180265862,11.140593114705093,0.37975504825642087,4.788743,1.1631356126821482
308,1.292480691149262,1.1631356126821482,1.1064875155718736,1.4784738667266502,0.3719863511547765,1,0.95,0.5,ppi_pp,xgboost,11,2.642965180265862,11.140593114705093,0.1112037814480194,4.788743,1.1631356126821482
309,-0.13428577072901735,1.1631356126821482,0.0,0.13401936458781058,0.5366102706336559,0,0.95,0.5,ratio,xgboost,11,2.642965180265862,11.140593114705093,-1.1154515168006585,4.788743,1.1631356126821482
310,1.211253129934689,1.1631356126821482,1.0365374714569398,1.385968788412438,0.34943131695549834,1,0.95,0.5,ppi,xgboost,12,2.6741458286097792,10.907828811430043,0.041368793739866266,4.8792887,1.1631356126821482
311,1.1322947949273017,1.1631356126821482,1.0892190256728091,1.1753705641817942,0.08615153850898505,1,0.95,0.5,naive,xgboost,12,2.6741458286097792,10.907828811430043,-0.026515238136100645,4.8792887,1.1631356126821482
312,1.0965386375760957,1.1631356126821482,0.670383798284317,1.5226934768678744,0.8523096785835573,1,0.95,0.5,classical,xgboost,12,2.6741458286097792,10.907828811430043,-0.057256414797997854,4.8792887,1.1631356126821482
313,1.211253129934689,1.1631356126821482,1.0365374714569398,1.385968788412438,0.34943131695549834,1,0.95,0.5,ppi_pp,xgboost,12,2.6741458286097792,10.907828811430043,0.041368793739866266,4.8792887,1.1631356126821482
314,0.08176041222590595,1.1631356126821482,0.0,0.44923992057594975,0.7349590167000876,0,0.95,0.5,ratio,xgboost,12,2.6741458286097792,10.907828811430043,-0.9297068963116266,4.8792887,1.1631356126821482
315,1.0508338005543476,1.1631356126821482,0.8778825728117331,1.223785028296962,0.3459024554852289,1,0.95,0.5,ppi,xgboost,13,2.693374496623241,10.916206252233753,-0.0965509188295221,4.8473635,1.1631356126821482
316,1.1425864374556938,1.1631356126821482,1.0996502787772142,1.1855225961341733,0.0858723173569591,1,0.95,0.5,naive,xgboost,13,2.693374496623241,10.916206252233753,-0.017667050172308574,4.8473635,1.1631356126821482
317,1.0647093225605109,1.1631356126821482,0.6391244517784769,1.4902941933425449,0.851169741564068,1,0.95,0.5,classical,xgboost,13,2.693374496623241,10.916206252233753,-0.08462150848830934,4.8473635,1.1631356126821482
318,1.0508338005543476,1.1631356126821482,0.8778825728117331,1.223785028296962,0.3459024554852289,1,0.95,0.5,ppi_pp,xgboost,13,2.693374496623241,10.916206252233753,-0.0965509188295221,4.8473635,1.1631356126821482
319,0.06559227421971542,1.1631356126821482,0.0,0.14296412352110754,0.15474369860278425,0,0.95,0.5,ratio,xgboost,13,2.693374496623241,10.916206252233753,-0.9436073717419226,4.8473635,1.1631356126821482
320,1.1163807679004396,1.1631356126821482,0.921810464602901,1.3109510711979784,0.38914060659507743,1,0.95,0.5,ppi,xgboost,14,2.6476637312707068,10.702423873201706,-0.04019724292844373,4.926463,1.1631356126821482
321,1.1222612637570326,1.1631356126821482,1.078977070534081,1.1655454569799841,0.08656838644590303,1,0.95,0.5,naive,xgboost,14,2.6476637312707068,10.702423873201706,-0.03514151615636701,4.926463,1.1631356126821482
322,1.1266800332897704,1.1631356126821482,0.6979757823857689,1.555384284193772,0.8574085018080031,1,0.95,0.5,classical,xgboost,14,2.6476637312707068,10.702423873201706,-0.03134250124825301,4.926463,1.1631356126821482
323,1.1168673376397202,1.1631356126821482,0.9218540388728681,1.3118806364065723,0.39002659753370417,1,0.95,0.5,ppi_pp,xgboost,14,2.6476637312707068,10.702423873201706,-0.03977891703937684,4.926463,1.1631356126821482
324,0.06755938316731405,1.1631356126821482,0.0,0.32829025103716136,0.5214617357396946,0,0.95,0.5,ratio,xgboost,14,2.6476637312707068,10.702423873201706,-0.9419161597059825,4.926463,1.1631356126821482
325,1.1165244610004676,1.1631356126821482,0.9353896105250692,1.297659311475866,0.3622697009507969,1,0.95,0.5,ppi,xgboost,15,2.674971702579077,11.202985477172682,-0.04007370350753589,4.783611,1.1631356126821482
326,1.1049719613229678,1.1631356126821482,1.0623064790065775,1.1476374436393582,0.08533096463278067,0,0.95,0.5,naive,xgboost,15,2.674971702579077,11.202985477172682,-0.05000590707136641,4.783611,1.1631356126821482
327,1.0927810581192925,1.1631356126821482,0.6616885450145791,1.523873571224006,0.8621850262094268,1,0.95,0.5,classical,xgboost,15,2.674971702579077,11.202985477172682,-0.06048697485981075,4.783611,1.1631356126821482
328,1.1165244610004676,1.1631356126821482,0.9353896105250692,1.297659311475866,0.3622697009507969,1,0.95,0.5,ppi_pp,xgboost,15,2.674971702579077,11.202985477172682,-0.04007370350753589,4.783611,1.1631356126821482
329,0.11876458345617683,1.1631356126821482,0.0,0.9508921724508661,1.6642551779893786,0,0.95,0.5,ratio,xgboost,15,2.674971702579077,11.202985477172682,-0.8978927459865922,4.783611,1.1631356126821482
330,1.1080963065611336,1.1631356126821482,0.9149258986994513,1.3012667144228158,0.38634081572336454,1,0.95,0.5,ppi,xgboost,16,2.6635140641239605,11.13142221013593,-0.0473197669479795,4.8623843,1.1631356126821482
331,1.1704205216562062,1.1631356126821482,1.127377401702535,1.2134636416098774,0.08608623990734232,1,0.95,0.5,naive,xgboost,16,2.6635140641239605,11.13142221013593,0.00626316389475803,4.8623843,1.1631356126821482
332,0.8297726248510728,1.1631356126821482,0.3818235458698176,1.277721703832328,0.8958981579625105,1,0.95,0.5,classical,xgboost,16,2.6635140641239605,11.13142221013593,-0.2866071541411689,4.8623843,1.1631356126821482
333,1.1080963065611336,1.1631356126821482,0.9149258986994513,1.3012667144228158,0.38634081572336454,1,0.95,0.5,ppi_pp,xgboost,16,2.6635140641239605,11.13142221013593,-0.0473197669479795,4.8623843,1.1631356126821482
334,0.052695530231854235,1.1631356126821482,0.0,0.17148444278265632,0.23757782510160416,0,0.95,0.5,ratio,xgboost,16,2.6635140641239605,11.13142221013593,-0.9546952825987847,4.8623843,1.1631356126821482
335,1.1381414013965947,1.1631356126821482,0.9457473416853796,1.3305354611078097,0.3847881194224302,1,0.95,0.5,ppi,xgboost,17,2.633133606964747,10.125130211390077,-0.021488647594511977,4.7768164,1.1631356126821482
336,1.1378298252005785,1.1631356126821482,1.095210069012077,1.18044958138908,0.08523951237700311,1,0.95,0.5,naive,xgboost,17,2.633133606964747,10.125130211390077,-0.021756523663836087,4.7768164,1.1631356126821482
337,1.1208574883166893,1.1631356126821482,0.700003322158247,1.5417116544751317,0.8417083323168847,1,0.95,0.5,classical,xgboost,17,2.633133606964747,10.125130211390077,-0.03634840503934623,4.7768164,1.1631356126821482
338,1.136865030551309,1.1631356126821482,0.9421955121824083,1.3315345489202097,0.38933903673780146,1,0.95,0.5,ppi_pp,xgboost,17,2.633133606964747,10.125130211390077,-0.02258600101690645,4.7768164,1.1631356126821482
339,-0.06785509776070679,1.1631356126821482,0.0,0.10820279436860226,0.3521157842586181,0,0.95,0.5,ratio,xgboost,17,2.633133606964747,10.125130211390077,-1.058338079430167,4.7768164,1.1631356126821482
340,1.1172483860641744,1.1631356126821482,0.9533324233171219,1.281164348811227,0.3278319254941051,1,0.95,0.5,ppi,xgboost,18,2.657931578299056,10.816360098895787,-0.0394513125706464,4.8152313,1.1631356126821482
341,1.129809569165863,1.1631356126821482,1.0870085135452503,1.1726106247864756,0.0856021112412253,1,0.95,0.5,naive,xgboost,18,2.657931578299056,10.816360098895787,-0.028651898499983654,4.8152313,1.1631356126821482
342,0.8485159183938549,1.1631356126821482,0.42221085921481755,1.2748209775728923,0.8526101183580748,1,0.95,0.5,classical,xgboost,18,2.657931578299056,10.816360098895787,-0.2704927016745638,4.8152313,1.1631356126821482
343,1.1172483860641744,1.1631356126821482,0.9533324233171219,1.281164348811227,0.3278319254941051,1,0.95,0.5,ppi_pp,xgboost,18,2.657931578299056,10.816360098895787,-0.0394513125706464,4.8152313,1.1631356126821482
344,0.03757567289550282,1.1631356126821482,0.0,0.11488180554350191,0.15461226529599817,0,0.95,0.5,ratio,xgboost,18,2.657931578299056,10.816360098895787,-0.967694503989217,4.8152313,1.1631356126821482
345,1.0201539120256171,1.1631356126821482,0.8371118795874182,1.203195944463816,0.3660840648763979,1,0.95,0.5,ppi,xgboost,19,2.697625434335508,9.629535955028802,-0.12292779887189635,4.930614,1.1631356126821482
346,1.10602302551918,1.1631356126821482,1.0627706741071066,1.1492753769312536,0.08650470282414702,0,0.95,0.5,naive,xgboost,19,2.697625434335508,9.629535955028802,-0.049102259908686434,4.930614,1.1631356126821482
347,1.0177643869604884,1.1631356126821482,0.6230202020415843,1.4125085718793926,0.7894883698378083,1,0.95,0.5,classical,xgboost,19,2.697625434335508,9.629535955028802,-0.12498218104287857,4.930614,1.1631356126821482
348,1.0198179210945775,1.1631356126821482,0.8373428641157672,1.2022929780733878,0.36495011395762056,1,0.95,0.5,ppi_pp,xgboost,19,2.697625434335508,9.629535955028802,-0.12321666538700964,4.930614,1.1631356126821482
349,-0.24875109329888137,1.1631356126821482,0.0,3.341897436405713,7.1812970594091885,1,0.95,0.5,ratio,xgboost,19,2.697625434335508,9.629535955028802,-1.2138625028643655,4.930614,1.1631356126821482
350,1.1841368010024194,1.1631356126821482,1.0005670793918238,1.367706522613015,0.3671394432211912,1,0.95,0.5,ppi,xgboost,20,2.698716942380245,10.671742729053737,0.01805566615903302,4.863033,1.1631356126821482
351,1.1303995518357586,1.1631356126821482,1.0874105413992607,1.1733885622722564,0.08597802087299566,1,0.95,0.5,naive,xgboost,20,2.698716942380245,10.671742729053737,-0.028144663863314632,4.863033,1.1631356126821482
352,1.1465914262416892,1.1631356126821482,0.7309349984083546,1.5622478540750238,0.8313128556666691,1,0.95,0.5,classical,xgboost,20,2.698716942380245,10.671742729053737,-0.014223781182581689,4.863033,1.1631356126821482
353,1.183201013020417,1.1631356126821482,1.000697738000046,1.365704288040788,0.365006550040742,1,0.95,0.5,ppi_pp,xgboost,20,2.698716942380245,10.671742729053737,0.01725112714243069,4.863033,1.1631356126821482
354,0.11680909323476421,1.1631356126821482,0.0,0.6548562124925966,1.0760942385156649,0,0.95,0.5,ratio,xgboost,20,2.698716942380245,10.671742729053737,-0.8995739688810604,4.863033,1.1631356126821482
355,1.1786095552148061,1.1631356126821482,0.9988382272648058,1.3583808831648065,0.3595426559000008,1,0.95,0.5,ppi,xgboost,21,2.6703338792037385,9.954450245320421,0.013303644359212462,4.7819695,1.1631356126821482
356,1.1374285100775057,1.1631356126821482,1.0948261281841085,1.1800308919709028,0.08520476378679431,1,0.95,0.5,naive,xgboost,21,2.6703338792037385,9.954450245320421,-0.022101552324894295,4.7819695,1.1631356126821482
357,1.2060866391148184,1.1631356126821482,0.8123296107974125,1.5998436674322243,0.7875140566348118,1,0.95,0.5,classical,xgboost,21,2.6703338792037385,9.954450245320421,0.036926929211312465,4.7819695,1.1631356126821482
358,1.1807422885638985,1.1631356126821482,1.005220824340177,1.35626375278762,0.351042928447443,1,0.95,0.5,ppi_pp,xgboost,21,2.6703338792037385,9.954450245320421,0.015137251142323813,4.7819695,1.1631356126821482
359,-0.047423590087672114,1.1631356126821482,0.0,0.0,0.06738276009930358,0,0.95,0.5,ratio,xgboost,21,2.6703338792037385,9.954450245320421,-1.0407721933458085,4.7819695,1.1631356126821482
360,0.9723762645263693,1.1631356126821482,0.8096180859996893,1.1351344430530492,0.3255163570533599,0,0.95,0.5,ppi,xgboost,22,2.6895587253652957,10.468961314721358,-0.1640043912987023,4.869642,1.1631356126821482
361,1.1619749257131224,1.1631356126821482,1.1189633553181444,1.2049864961081005,0.0860231407899561,1,0.95,0.5,naive,xgboost,22,2.6895587253652957,10.468961314721358,-0.0009978947909171255,4.869642,1.1631356126821482
362,1.0930501912689852,1.1631356126821482,0.6817243474288666,1.5043760351091038,0.8226516876802372,1,0.95,0.5,classical,xgboost,22,2.6895587253652957,10.468961314721358,-0.06025558898635093,4.869642,1.1631356126821482
363,0.9750608293998752,1.1631356126821482,0.8129748122523552,1.137146846547395,0.3241720342950398,0,0.95,0.5,ppi_pp,xgboost,22,2.6895587253652957,10.468961314721358,-0.16169635013459818,4.869642,1.1631356126821482
364,-0.37900560739893985,1.1631356126821482,0.0,1.223844602205448,3.205700419208776,1,0.95,0.5,ratio,xgboost,22,2.6895587253652957,10.468961314721358,-1.3258481670292657,4.869642,1.1631356126821482
365,1.240919763989993,1.1631356126821482,1.0588706832921095,1.4229688446878763,0.3640981613957668,1,0.95,0.5,ppi,xgboost,23,2.7013020858248407,9.964670102235619,0.06687453333878873,4.884886,1.1631356126821482
366,1.1632166472027259,1.1631356126821482,1.1201413803165285,1.2062919140889232,0.08615053377239468,1,0.95,0.5,naive,xgboost,23,2.7013020858248407,9.964670102235619,6.966902199036343e-05,4.884886,1.1631356126821482
367,0.7680966751573277,1.1631356126821482,0.36434903940567714,1.1718443109089782,0.807495271503301,1,0.95,0.5,classical,xgboost,23,2.7013020858248407,9.964670102235619,-0.33963274206167166,4.884886,1.1631356126821482
368,1.1944188731843601,1.1631356126821482,1.013111206574338,1.3757265397943823,0.36261533322004436,1,0.95,0.5,ppi_pp,xgboost,23,2.7013020858248407,9.964670102235619,0.02689562606554013,4.884886,1.1631356126821482
369,-0.3365731022903676,1.1631356126821482,0.0,1.8620686586208801,4.397283521822495,1,0.95,0.5,ratio,xgboost,23,2.7013020858248407,9.964670102235619,-1.2893670339215582,4.884886,1.1631356126821482
370,1.1012211735330772,1.1631356126821482,0.9173490282051739,1.2850933188609805,0.3677442906558066,1,0.95,0.5,ppi,xgboost,24,2.656577025302254,10.531230099020082,-0.05323062803166905,4.796314,1.1631356126821482
371,1.1095102135355936,1.1631356126821482,1.066799180867982,1.1522212462032053,0.08542206533522334,0,0.95,0.5,naive,xgboost,24,2.656577025302254,10.531230099020082,-0.046104167529439063,4.796314,1.1631356126821482
372,0.98585472807612,1.1631356126821482,0.561846622135827,1.4098628340164128,0.8480162118805857,1,0.95,0.5,classical,xgboost,24,2.656577025302254,10.531230099020082,-0.15241634997076994,4.796314,1.1631356126821482
